dataset,filename,label,ada_boost_16,ada_boost_16_class,ada_boost_24,ada_boost_24_class,ada_boost_32,ada_boost_32_class,ada_boost_64,ada_boost_64_class,ada_boost_128,ada_boost_128_class,bayes_16,bayes_16_class,bayes_24,bayes_24_class,bayes_32,bayes_32_class,bayes_64,bayes_64_class,bayes_128,bayes_128_class,convnet_16,convnet_16_class,convnet_24,convnet_24_class,convnet_32,convnet_32_class,convnet_64,convnet_64_class,convnet_128,convnet_128_class,decision_tree_16,decision_tree_16_class,decision_tree_24,decision_tree_24_class,decision_tree_32,decision_tree_32_class,decision_tree_64,decision_tree_64_class,decision_tree_128,decision_tree_128_class,inception_time_16,inception_time_16_class,inception_time_24,inception_time_24_class,inception_time_32,inception_time_32_class,inception_time_64,inception_time_64_class,inception_time_128,inception_time_128_class,knn_16,knn_16_class,knn_24,knn_24_class,knn_32,knn_32_class,knn_64,knn_64_class,knn_128,knn_128_class,mlp_16,mlp_16_class,mlp_24,mlp_24_class,mlp_32,mlp_32_class,mlp_64,mlp_64_class,mlp_128,mlp_128_class,qda_16,qda_16_class,qda_24,qda_24_class,qda_32,qda_32_class,qda_64,qda_64_class,qda_128,qda_128_class,random_forest_16,random_forest_16_class,random_forest_24,random_forest_24_class,random_forest_32,random_forest_32_class,random_forest_64,random_forest_64_class,random_forest_128,random_forest_128_class,resnet_16,resnet_16_class,resnet_24,resnet_24_class,resnet_32,resnet_32_class,resnet_64,resnet_64_class,resnet_128,resnet_128_class,rocket_16,rocket_16_class,rocket_24,rocket_24_class,rocket_32,rocket_32_class,rocket_64,rocket_64_class,rocket_128,rocket_128_class,sit_conv_patch_16,sit_conv_patch_16_class,sit_conv_patch_32,sit_conv_patch_32_class,sit_conv_patch_64,sit_conv_patch_64_class,sit_conv_patch_128,sit_conv_patch_128_class,sit_linear_patch_16,sit_linear_patch_16_class,sit_linear_patch_32,sit_linear_patch_32_class,sit_linear_patch_64,sit_linear_patch_64_class,sit_linear_patch_128,sit_linear_patch_128_class,sit_stem_original_16,sit_stem_original_16_class,sit_stem_original_32,sit_stem_original_32_class,sit_stem_original_64,sit_stem_original_64_class,sit_stem_original_128,sit_stem_original_128_class,sit_stem_relu_16,sit_stem_relu_16_class,sit_stem_relu_32,sit_stem_relu_32_class,sit_stem_relu_64,sit_stem_relu_64_class,sit_stem_relu_128,sit_stem_relu_128_class,svc_linear_16,svc_linear_16_class,svc_linear_24,svc_linear_24_class,svc_linear_32,svc_linear_32_class,svc_linear_64,svc_linear_64_class,svc_linear_128,svc_linear_128_class,Oracle,Avg Ens,CBLOF,COF,COPOD,HBOS,LOF,PCC,Torsk,Random Black Forest (RR),AutoEncoder (AE),DenoisingAutoEncoder (DAE)
settings_three,synthetic_batch_140.out,LOF,0.1830985915492957,PCC,0.1830985915492957,PCC,0.823943661971831,HBOS,0.6971830985915493,LOF,0.823943661971831,HBOS,0.823943661971831,HBOS,0.823943661971831,HBOS,0.823943661971831,HBOS,0.823943661971831,HBOS,0.823943661971831,HBOS,0.2112676056338028,CBLOF,0.1830985915492957,PCC,0.2535211267605634,AutoEncoder (AE),0.1830985915492957,PCC,0.2535211267605634,AutoEncoder (AE),0.1830985915492957,PCC,0.1830985915492957,PCC,0.1830985915492957,PCC,0.6971830985915493,LOF,0.6971830985915493,LOF,0.9154929577464788,Random Black Forest (RR),0.823943661971831,HBOS,0.823943661971831,HBOS,0.1830985915492957,PCC,0.6830985915492958,COPOD,0.6830985915492958,COPOD,0.6830985915492958,COPOD,0.6830985915492958,COPOD,0.823943661971831,HBOS,0.6830985915492958,COPOD,0.823943661971831,HBOS,0.823943661971831,HBOS,0.1830985915492957,PCC,0.1830985915492957,PCC,0.6971830985915493,LOF,0.2535211267605634,AutoEncoder (AE),0.2112676056338028,CBLOF,0.2464788732394366,DenoisingAutoEncoder (DAE),0.2464788732394366,DenoisingAutoEncoder (DAE),0.6830985915492958,COPOD,0.1830985915492957,PCC,0.823943661971831,HBOS,0.1830985915492957,PCC,0.1830985915492957,PCC,0.6971830985915493,LOF,0.9154929577464788,Random Black Forest (RR),0.4647887323943662,COF,0.6830985915492958,COPOD,0.823943661971831,HBOS,0.1830985915492957,PCC,0.1830985915492957,PCC,0.2464788732394366,DenoisingAutoEncoder (DAE),,Torsk,0.6971830985915493,LOF,0.1830985915492957,PCC,0.6971830985915493,LOF,0.6830985915492958,COPOD,0.823943661971831,HBOS,0.1830985915492957,PCC,0.823943661971831,HBOS,0.1830985915492957,PCC,0.1830985915492957,PCC,0.823943661971831,HBOS,0.1830985915492957,PCC,0.6971830985915493,LOF,0.2535211267605634,AutoEncoder (AE),0.1830985915492957,PCC,0.6830985915492958,COPOD,0.2112676056338028,CBLOF,0.6830985915492958,COPOD,0.6830985915492958,COPOD,0.6971830985915493,LOF,0.6971830985915493,LOF,0.1830985915492957,PCC,0.1830985915492957,PCC,0.6971830985915493,LOF,0.823943661971831,0.3993231810490694,0.2112676056338028,0.4647887323943662,0.6830985915492958,0.823943661971831,0.6971830985915493,0.1830985915492957,,0.9154929577464788,0.2535211267605634,0.2464788732394366
settings_three,synthetic_batch_144.out,PCC,0.4446386946386946,PCC,0.5547785547785549,HBOS,0.4446386946386946,PCC,0.5547785547785549,HBOS,0.5547785547785549,HBOS,0.5547785547785549,HBOS,0.5547785547785549,HBOS,0.5547785547785549,HBOS,0.5547785547785549,HBOS,0.5547785547785549,HBOS,0.3065268065268065,COF,0.4446386946386946,PCC,0.3528554778554779,AutoEncoder (AE),0.3528554778554779,AutoEncoder (AE),0.3528554778554779,AutoEncoder (AE),0.4446386946386946,PCC,0.4446386946386946,PCC,0.4446386946386946,PCC,0.5547785547785549,HBOS,0.4446386946386946,PCC,,Random Black Forest (RR),0.6622960372960374,COPOD,,Torsk,0.4446386946386946,PCC,0.6622960372960374,COPOD,0.4446386946386946,PCC,0.4446386946386946,PCC,0.6622960372960374,COPOD,0.5547785547785549,HBOS,0.5547785547785549,HBOS,0.5547785547785549,HBOS,0.5547785547785549,HBOS,0.4446386946386946,PCC,0.4446386946386946,PCC,0.4446386946386946,PCC,0.3528554778554779,AutoEncoder (AE),0.5687645687645687,CBLOF,0.6622960372960374,COPOD,,Random Black Forest (RR),0.6622960372960374,COPOD,0.4446386946386946,PCC,0.5547785547785549,HBOS,0.4446386946386946,PCC,0.4446386946386946,PCC,0.4446386946386946,PCC,,Random Black Forest (RR),0.5687645687645688,LOF,0.3065268065268065,COF,0.5547785547785549,HBOS,0.4446386946386946,PCC,0.4446386946386946,PCC,0.3720862470862471,DenoisingAutoEncoder (DAE),,Torsk,0.5687645687645688,LOF,0.4446386946386946,PCC,0.5687645687645688,LOF,0.6622960372960374,COPOD,0.5547785547785549,HBOS,0.4446386946386946,PCC,0.3065268065268065,COF,0.6622960372960374,COPOD,0.5547785547785549,HBOS,0.3720862470862471,DenoisingAutoEncoder (DAE),0.4446386946386946,PCC,0.5687645687645688,LOF,0.3528554778554779,AutoEncoder (AE),0.4446386946386946,PCC,0.6622960372960374,COPOD,0.5687645687645687,CBLOF,0.6622960372960374,COPOD,0.6622960372960374,COPOD,0.5687645687645688,LOF,0.5687645687645688,LOF,0.4446386946386946,PCC,0.4446386946386946,PCC,0.5687645687645688,LOF,0.6622960372960374,0.35,0.5687645687645687,0.3065268065268065,0.6622960372960374,0.5547785547785549,0.5687645687645688,0.4446386946386946,,,0.3528554778554779,0.3720862470862471
settings_three,synthetic_batch_150.out,Random Black Forest (RR),0.2542372881355932,PCC,0.2542372881355932,PCC,0.2542372881355932,PCC,0.7711864406779662,HBOS,0.7711864406779662,HBOS,0.7711864406779662,HBOS,0.7711864406779662,HBOS,0.7711864406779662,HBOS,0.7711864406779662,HBOS,0.7711864406779662,HBOS,0.4406779661016949,COF,0.2542372881355932,PCC,0.2542372881355932,AutoEncoder (AE),0.8898305084745762,Random Black Forest (RR),0.2542372881355932,AutoEncoder (AE),0.2542372881355932,PCC,0.2542372881355932,PCC,0.2542372881355932,PCC,0.2542372881355932,PCC,0.2542372881355932,PCC,0.4830508474576271,CBLOF,0.1610169491525423,DenoisingAutoEncoder (DAE),,Torsk,0.5423728813559322,LOF,0.2542372881355932,AutoEncoder (AE),0.2542372881355932,PCC,0.2542372881355932,PCC,0.7711864406779662,HBOS,0.7711864406779662,HBOS,0.7711864406779662,HBOS,0.7033898305084746,COPOD,0.7711864406779662,HBOS,0.2542372881355932,PCC,0.7033898305084746,COPOD,0.5423728813559322,LOF,0.2542372881355932,AutoEncoder (AE),0.4830508474576271,CBLOF,0.7033898305084746,COPOD,0.1610169491525423,DenoisingAutoEncoder (DAE),0.2542372881355932,PCC,0.2542372881355932,PCC,0.2542372881355932,PCC,0.2542372881355932,PCC,0.7711864406779662,HBOS,0.2542372881355932,PCC,0.7033898305084746,COPOD,0.4406779661016949,COF,,Torsk,0.7711864406779662,HBOS,0.2542372881355932,PCC,0.2542372881355932,PCC,0.1610169491525423,DenoisingAutoEncoder (DAE),,Torsk,0.5423728813559322,LOF,0.2542372881355932,PCC,0.7711864406779662,HBOS,0.7033898305084746,COPOD,0.7711864406779662,HBOS,0.2542372881355932,PCC,0.7711864406779662,HBOS,0.2542372881355932,PCC,0.7033898305084746,COPOD,0.1610169491525423,DenoisingAutoEncoder (DAE),0.2542372881355932,PCC,0.5423728813559322,LOF,0.2542372881355932,AutoEncoder (AE),0.2542372881355932,PCC,0.8898305084745762,Random Black Forest (RR),0.4830508474576271,CBLOF,0.7033898305084746,COPOD,0.7033898305084746,COPOD,0.5423728813559322,LOF,0.5423728813559322,LOF,0.2542372881355932,PCC,0.7711864406779662,HBOS,0.5423728813559322,LOF,0.7711864406779662,0.8325991189427313,0.4830508474576271,0.4406779661016949,0.7033898305084746,0.7711864406779662,0.5423728813559322,0.2542372881355932,,0.8898305084745762,0.2542372881355932,0.1610169491525423
settings_three,synthetic_batch_152.out,PCC,0.3829787234042553,PCC,0.3829787234042553,PCC,0.3829787234042553,PCC,0.6702127659574468,LOF,0.7659574468085106,HBOS,0.7659574468085106,HBOS,0.7659574468085106,HBOS,0.7659574468085106,HBOS,0.7659574468085106,HBOS,0.7659574468085106,HBOS,0.2978723404255319,COF,0.3829787234042553,PCC,0.3404255319148936,AutoEncoder (AE),0.7978723404255319,Random Black Forest (RR),0.3404255319148936,AutoEncoder (AE),0.3829787234042553,PCC,0.3829787234042553,PCC,0.3829787234042553,PCC,0.3829787234042553,PCC,0.6702127659574468,LOF,0.7978723404255319,Random Black Forest (RR),0.6914893617021277,COPOD,,Torsk,0.3829787234042553,PCC,0.425531914893617,CBLOF,0.6914893617021277,COPOD,0.7659574468085106,HBOS,0.7659574468085106,HBOS,0.7659574468085106,HBOS,0.6914893617021277,COPOD,0.6914893617021277,COPOD,0.7659574468085106,HBOS,0.3829787234042553,PCC,0.3829787234042553,PCC,0.3829787234042553,PCC,0.3404255319148936,AutoEncoder (AE),0.425531914893617,CBLOF,0.4361702127659574,DenoisingAutoEncoder (DAE),0.4361702127659574,DenoisingAutoEncoder (DAE),0.6914893617021277,COPOD,0.3829787234042553,PCC,0.7659574468085106,HBOS,0.3829787234042553,PCC,0.3829787234042553,PCC,0.3829787234042553,PCC,0.7978723404255319,Random Black Forest (RR),0.2978723404255319,COF,0.2978723404255319,COF,0.7659574468085106,HBOS,0.3829787234042553,PCC,0.3829787234042553,PCC,0.4361702127659574,DenoisingAutoEncoder (DAE),,Torsk,0.6702127659574468,LOF,0.3829787234042553,PCC,0.6702127659574468,LOF,0.6914893617021277,COPOD,0.7659574468085106,HBOS,0.3829787234042553,PCC,0.3829787234042553,PCC,0.6914893617021277,COPOD,0.6914893617021277,COPOD,0.7659574468085106,HBOS,0.3829787234042553,PCC,0.6702127659574468,LOF,0.3404255319148936,AutoEncoder (AE),0.3829787234042553,PCC,0.6914893617021277,COPOD,0.425531914893617,CBLOF,0.6914893617021277,COPOD,0.6914893617021277,COPOD,0.6702127659574468,LOF,0.6702127659574468,LOF,0.3829787234042553,PCC,0.3829787234042553,PCC,0.6702127659574468,LOF,0.7659574468085106,1.0,0.425531914893617,0.2978723404255319,0.6914893617021277,0.7659574468085106,0.6702127659574468,0.3829787234042553,,0.7978723404255319,0.3404255319148936,0.4361702127659574
settings_three,synthetic_batch_153.out,CBLOF,0.3170731707317073,PCC,0.3170731707317073,PCC,0.3170731707317073,PCC,0.7926829268292683,HBOS,0.7926829268292683,HBOS,0.7926829268292683,HBOS,0.7926829268292683,HBOS,0.7926829268292683,HBOS,0.7926829268292683,HBOS,0.7926829268292683,HBOS,0.902439024390244,Random Black Forest (RR),0.3170731707317073,PCC,0.3658536585365853,AutoEncoder (AE),0.7926829268292683,HBOS,0.3658536585365853,AutoEncoder (AE),0.3170731707317073,PCC,0.3170731707317073,PCC,0.3170731707317073,PCC,0.8048780487804879,LOF,0.8048780487804879,LOF,0.902439024390244,Random Black Forest (RR),0.7804878048780488,COPOD,,Torsk,0.3170731707317073,PCC,0.7804878048780488,COPOD,0.7804878048780488,COPOD,0.7804878048780488,COPOD,0.7804878048780488,COPOD,0.7926829268292683,HBOS,0.3170731707317073,PCC,0.7804878048780488,COPOD,0.7926829268292683,HBOS,0.3170731707317073,PCC,0.7804878048780488,COPOD,0.3170731707317073,PCC,0.3658536585365853,AutoEncoder (AE),0.6097560975609756,CBLOF,0.3414634146341463,DenoisingAutoEncoder (DAE),0.3414634146341463,DenoisingAutoEncoder (DAE),0.7804878048780488,COPOD,0.3170731707317073,PCC,0.7926829268292683,HBOS,0.3170731707317073,PCC,0.3170731707317073,PCC,0.3170731707317073,PCC,0.902439024390244,Random Black Forest (RR),0.8048780487804879,LOF,0.7804878048780488,COPOD,0.7926829268292683,HBOS,0.3170731707317073,PCC,0.3170731707317073,PCC,0.3414634146341463,DenoisingAutoEncoder (DAE),,Torsk,0.8048780487804879,LOF,0.3170731707317073,PCC,0.8048780487804879,LOF,0.7804878048780488,COPOD,0.7926829268292683,HBOS,0.3170731707317073,PCC,0.7804878048780488,COPOD,0.7804878048780488,COPOD,0.7804878048780488,COPOD,0.3414634146341463,DenoisingAutoEncoder (DAE),0.3170731707317073,PCC,0.8048780487804879,LOF,0.3658536585365853,AutoEncoder (AE),0.3170731707317073,PCC,0.902439024390244,Random Black Forest (RR),0.6097560975609756,CBLOF,0.7804878048780488,COPOD,0.7804878048780488,COPOD,0.8048780487804879,LOF,0.8048780487804879,LOF,0.3170731707317073,PCC,0.3170731707317073,PCC,0.8048780487804879,LOF,0.8048780487804879,0.2876543209876543,0.6097560975609756,0.3414634146341463,0.7804878048780488,0.7926829268292683,0.8048780487804879,0.3170731707317073,,0.902439024390244,0.3658536585365853,0.3414634146341463
settings_three,synthetic_batch_155.out,AutoEncoder (AE),1.0,PCC,0.5413533834586466,HBOS,0.5789473684210527,LOF,0.0,AutoEncoder (AE),0.5413533834586466,HBOS,0.5413533834586466,HBOS,0.5413533834586466,HBOS,0.5413533834586466,HBOS,0.5413533834586466,HBOS,0.5413533834586466,HBOS,0.518796992481203,Random Black Forest (RR),1.0,PCC,0.0,AutoEncoder (AE),0.0,AutoEncoder (AE),0.0,AutoEncoder (AE),1.0,PCC,1.0,PCC,0.0,AutoEncoder (AE),1.0,PCC,0.5789473684210527,LOF,0.7593984962406015,CBLOF,0.6616541353383458,COPOD,0.5413533834586466,HBOS,1.0,PCC,0.0,AutoEncoder (AE),1.0,PCC,0.6616541353383458,COPOD,1.0,PCC,1.0,PCC,0.6616541353383458,COPOD,0.6616541353383458,COPOD,0.5413533834586466,HBOS,1.0,PCC,1.0,PCC,1.0,PCC,0.0,AutoEncoder (AE),0.7593984962406015,CBLOF,0.0,AutoEncoder (AE),0.9022556390977444,DenoisingAutoEncoder (DAE),0.5413533834586466,HBOS,1.0,PCC,0.5413533834586466,HBOS,1.0,PCC,0.5413533834586466,HBOS,0.5413533834586466,HBOS,,Torsk,0.0,COF,,Torsk,0.5413533834586466,HBOS,1.0,PCC,1.0,PCC,0.9022556390977444,DenoisingAutoEncoder (DAE),,Torsk,0.5789473684210527,LOF,1.0,PCC,0.5789473684210527,LOF,0.6616541353383458,COPOD,0.5413533834586466,HBOS,1.0,PCC,0.5413533834586466,HBOS,0.6616541353383458,COPOD,0.6616541353383458,COPOD,0.5413533834586466,HBOS,1.0,PCC,0.5789473684210527,LOF,0.0,AutoEncoder (AE),1.0,PCC,0.518796992481203,Random Black Forest (RR),0.7593984962406015,CBLOF,0.6616541353383458,COPOD,0.6616541353383458,COPOD,0.5789473684210527,LOF,0.5789473684210527,LOF,1.0,PCC,1.0,PCC,0.5789473684210527,LOF,1.0,0.1016949152542373,0.7593984962406015,0.0,0.6616541353383458,0.5413533834586466,0.5789473684210527,1.0,,0.518796992481203,0.0,0.9022556390977444
settings_three,synthetic_batch_159.out,COPOD,0.3571428571428571,PCC,0.7142857142857143,HBOS,0.3571428571428571,PCC,0.6488095238095237,LOF,0.6488095238095237,LOF,0.7142857142857143,HBOS,0.7142857142857143,HBOS,0.7142857142857143,HBOS,0.7142857142857143,HBOS,0.6488095238095237,LOF,0.3214285714285714,COF,0.3571428571428571,PCC,0.25,AutoEncoder (AE),0.6607142857142857,Random Black Forest (RR),0.25,AutoEncoder (AE),0.3571428571428571,PCC,0.3571428571428571,PCC,0.3571428571428571,PCC,0.6488095238095237,LOF,0.6488095238095237,LOF,0.6607142857142857,Random Black Forest (RR),0.7142857142857143,HBOS,,Torsk,0.3571428571428571,PCC,0.5714285714285714,COPOD,0.5714285714285714,COPOD,0.5714285714285714,COPOD,0.5714285714285714,COPOD,0.5714285714285714,COPOD,0.7142857142857143,HBOS,0.7142857142857143,HBOS,0.7142857142857143,HBOS,0.3571428571428571,PCC,0.6488095238095237,LOF,0.6488095238095237,LOF,0.25,AutoEncoder (AE),0.5267857142857143,CBLOF,0.5,DenoisingAutoEncoder (DAE),0.5,DenoisingAutoEncoder (DAE),0.5714285714285714,COPOD,0.3571428571428571,PCC,0.7142857142857143,HBOS,0.3571428571428571,PCC,0.3571428571428571,PCC,0.7142857142857143,HBOS,0.6607142857142857,Random Black Forest (RR),0.3214285714285714,COF,0.3214285714285714,COF,0.7142857142857143,HBOS,0.3571428571428571,PCC,0.3571428571428571,PCC,0.5,DenoisingAutoEncoder (DAE),,Torsk,0.6488095238095237,LOF,0.3571428571428571,PCC,0.6488095238095237,LOF,0.5714285714285714,COPOD,0.7142857142857143,HBOS,0.3571428571428571,PCC,0.7142857142857143,HBOS,0.5714285714285714,COPOD,0.5714285714285714,COPOD,0.7142857142857143,HBOS,0.3571428571428571,PCC,0.6488095238095237,LOF,0.25,AutoEncoder (AE),0.3571428571428571,PCC,0.6607142857142857,Random Black Forest (RR),0.5267857142857143,CBLOF,0.5714285714285714,COPOD,0.5714285714285714,COPOD,0.6488095238095237,LOF,0.6488095238095237,LOF,0.3571428571428571,PCC,0.3571428571428571,PCC,0.6488095238095237,LOF,0.7142857142857143,0.3354755784061696,0.5267857142857143,0.3214285714285714,0.5714285714285714,0.7142857142857143,0.6488095238095237,0.3571428571428571,,0.6607142857142857,0.25,0.5
settings_three,synthetic_batch_16.out,AutoEncoder (AE),1.0,PCC,0.0,AutoEncoder (AE),0.4970414201183432,LOF,0.4970414201183432,LOF,0.5266272189349113,HBOS,0.5266272189349113,HBOS,0.5266272189349113,HBOS,0.5266272189349113,HBOS,0.5266272189349113,HBOS,0.5266272189349113,HBOS,0.6982248520710059,Random Black Forest (RR),1.0,PCC,0.0,AutoEncoder (AE),0.0,AutoEncoder (AE),0.0,AutoEncoder (AE),1.0,PCC,1.0,PCC,1.0,PCC,1.0,PCC,0.4970414201183432,LOF,0.6982248520710059,Random Black Forest (RR),0.591715976331361,COPOD,0.0,AutoEncoder (AE),1.0,PCC,0.0,AutoEncoder (AE),0.5266272189349113,HBOS,0.5266272189349113,HBOS,0.0,AutoEncoder (AE),0.591715976331361,COPOD,0.5266272189349113,HBOS,0.591715976331361,COPOD,0.5266272189349113,HBOS,1.0,PCC,1.0,PCC,1.0,PCC,0.0,AutoEncoder (AE),0.9585798816568049,CBLOF,0.863905325443787,DenoisingAutoEncoder (DAE),0.863905325443787,DenoisingAutoEncoder (DAE),0.591715976331361,COPOD,1.0,PCC,1.0,PCC,1.0,PCC,1.0,PCC,0.4970414201183432,LOF,,Torsk,0.0,COF,0.0,AutoEncoder (AE),0.5266272189349113,HBOS,1.0,PCC,1.0,PCC,0.863905325443787,DenoisingAutoEncoder (DAE),,Torsk,0.4970414201183432,LOF,1.0,PCC,0.4970414201183432,LOF,0.591715976331361,COPOD,0.5266272189349113,HBOS,1.0,PCC,0.5266272189349113,HBOS,0.591715976331361,COPOD,0.591715976331361,COPOD,0.5266272189349113,HBOS,1.0,PCC,0.4970414201183432,LOF,0.0,AutoEncoder (AE),1.0,PCC,0.6982248520710059,Random Black Forest (RR),0.9585798816568049,CBLOF,0.591715976331361,COPOD,0.591715976331361,COPOD,0.4970414201183432,LOF,0.4970414201183432,LOF,1.0,PCC,1.0,PCC,0.4970414201183432,LOF,1.0,1.0,0.9585798816568049,0.0,0.591715976331361,0.5266272189349113,0.4970414201183432,1.0,,0.6982248520710059,0.0,0.863905325443787
settings_three,synthetic_batch_161.out,PCC,0.1907894736842105,PCC,0.1907894736842105,PCC,0.1907894736842105,PCC,0.4470029239766081,LOF,0.4453581871345029,HBOS,0.4453581871345029,HBOS,0.4453581871345029,HBOS,0.4453581871345029,HBOS,0.4453581871345029,HBOS,0.4453581871345029,HBOS,0.4904970760233917,Random Black Forest (RR),0.1907894736842105,PCC,0.2390350877192982,AutoEncoder (AE),0.4904970760233917,Random Black Forest (RR),0.2390350877192982,AutoEncoder (AE),0.1907894736842105,PCC,0.1907894736842105,PCC,0.1907894736842105,PCC,0.1907894736842105,PCC,0.4470029239766081,LOF,0.3077485380116959,DenoisingAutoEncoder (DAE),0.4453581871345029,HBOS,0.4904970760233917,Random Black Forest (RR),0.1907894736842105,PCC,0.2390350877192982,AutoEncoder (AE),0.4453581871345029,HBOS,0.1907894736842105,PCC,0.4453581871345029,HBOS,0.4470029239766081,LOF,0.4453581871345029,HBOS,0.5661549707602338,COPOD,0.4453581871345029,HBOS,0.1907894736842105,PCC,0.5661549707602338,COPOD,0.1907894736842105,PCC,0.2390350877192982,AutoEncoder (AE),0.3351608187134502,CBLOF,0.5661549707602338,COPOD,0.3077485380116959,DenoisingAutoEncoder (DAE),0.5661549707602338,COPOD,0.1907894736842105,PCC,0.4453581871345029,HBOS,0.1907894736842105,PCC,0.4453581871345029,HBOS,0.4470029239766081,LOF,0.4904970760233917,Random Black Forest (RR),0.2675438596491228,COF,0.2675438596491228,COF,0.4453581871345029,HBOS,0.1907894736842105,PCC,0.1907894736842105,PCC,0.3077485380116959,DenoisingAutoEncoder (DAE),,Torsk,0.4470029239766081,LOF,0.1907894736842105,PCC,0.4470029239766081,LOF,0.5661549707602338,COPOD,0.4453581871345029,HBOS,0.1907894736842105,PCC,0.4453581871345029,HBOS,0.5661549707602338,COPOD,0.5661549707602338,COPOD,0.4453581871345029,HBOS,0.1907894736842105,PCC,0.4470029239766081,LOF,0.2390350877192982,AutoEncoder (AE),0.1907894736842105,PCC,0.4904970760233917,Random Black Forest (RR),0.3351608187134502,CBLOF,0.5661549707602338,COPOD,0.5661549707602338,COPOD,0.4470029239766081,LOF,0.4470029239766081,LOF,0.1907894736842105,PCC,0.1907894736842105,PCC,0.4470029239766081,LOF,0.5661549707602338,0.3636363636363636,0.3351608187134502,0.2675438596491228,0.5661549707602338,0.4453581871345029,0.4470029239766081,0.1907894736842105,,0.4904970760233917,0.2390350877192982,0.3077485380116959
settings_three,synthetic_batch_162.out,LOF,0.85,LOF,0.95,HBOS,0.85,LOF,0.85,LOF,0.95,HBOS,0.95,HBOS,0.95,HBOS,0.0,AutoEncoder (AE),0.0,AutoEncoder (AE),0.0,AutoEncoder (AE),0.0,AutoEncoder (AE),0.0,PCC,0.0,AutoEncoder (AE),0.0,AutoEncoder (AE),0.0,AutoEncoder (AE),0.0,PCC,0.0,PCC,0.0,AutoEncoder (AE),0.85,LOF,0.85,LOF,,Torsk,0.95,HBOS,,Torsk,0.0,PCC,0.0,AutoEncoder (AE),0.95,HBOS,0.85,LOF,0.85,COPOD,0.85,LOF,0.95,HBOS,0.95,HBOS,0.95,HBOS,0.0,PCC,0.85,COPOD,0.85,LOF,0.0,AutoEncoder (AE),0.6,CBLOF,0.05,DenoisingAutoEncoder (DAE),0.05,DenoisingAutoEncoder (DAE),0.0,PCC,0.0,PCC,0.95,HBOS,0.0,PCC,0.85,LOF,0.85,LOF,,Torsk,1.0,COF,,Torsk,0.95,HBOS,0.0,PCC,0.0,PCC,0.05,DenoisingAutoEncoder (DAE),,Torsk,0.85,LOF,0.0,PCC,0.95,HBOS,1.0,COF,0.95,HBOS,0.0,PCC,0.95,HBOS,0.85,COPOD,0.85,COPOD,0.95,HBOS,0.0,PCC,0.85,LOF,0.0,AutoEncoder (AE),0.0,PCC,1.0,Random Black Forest (RR),0.6,CBLOF,0.85,COPOD,0.85,COPOD,0.85,LOF,0.85,LOF,0.0,PCC,0.0,PCC,0.85,LOF,1.0,0.2770935960591133,0.6,1.0,0.85,0.95,0.85,0.0,,1.0,0.0,0.05
settings_three,synthetic_batch_164.out,DenoisingAutoEncoder (DAE),1.0,PCC,0.8035714285714286,HBOS,0.6845238095238095,LOF,0.8035714285714286,HBOS,0.8035714285714286,HBOS,0.8035714285714286,HBOS,0.8035714285714286,HBOS,0.8035714285714286,HBOS,0.8035714285714286,HBOS,0.8035714285714286,HBOS,0.6428571428571429,Random Black Forest (RR),1.0,PCC,0.9821428571428572,AutoEncoder (AE),0.9821428571428572,AutoEncoder (AE),0.9821428571428572,AutoEncoder (AE),1.0,PCC,1.0,PCC,0.9821428571428572,AutoEncoder (AE),0.8035714285714286,HBOS,0.7619047619047619,COPOD,0.9702380952380952,DenoisingAutoEncoder (DAE),0.7619047619047619,COPOD,0.9821428571428572,AutoEncoder (AE),1.0,PCC,0.9821428571428572,AutoEncoder (AE),0.8035714285714286,HBOS,0.7619047619047619,COPOD,0.7916666666666666,CBLOF,1.0,PCC,0.7619047619047619,COPOD,0.7619047619047619,COPOD,0.8035714285714286,HBOS,1.0,PCC,1.0,PCC,1.0,PCC,0.9821428571428572,AutoEncoder (AE),0.7916666666666666,CBLOF,0.9702380952380952,DenoisingAutoEncoder (DAE),0.9702380952380952,DenoisingAutoEncoder (DAE),0.7619047619047619,COPOD,1.0,PCC,1.0,PCC,1.0,PCC,0.8035714285714286,HBOS,0.8035714285714286,HBOS,0.9821428571428572,AutoEncoder (AE),0.6845238095238095,LOF,0.7916666666666666,CBLOF,0.8035714285714286,HBOS,1.0,PCC,1.0,PCC,0.9702380952380952,DenoisingAutoEncoder (DAE),,Torsk,0.6845238095238095,LOF,1.0,PCC,0.8035714285714286,HBOS,0.7619047619047619,COPOD,0.8035714285714286,HBOS,1.0,PCC,0.8035714285714286,HBOS,1.0,PCC,0.7619047619047619,COPOD,0.8035714285714286,HBOS,1.0,PCC,0.6845238095238095,LOF,0.9821428571428572,AutoEncoder (AE),1.0,PCC,0.7619047619047619,COPOD,0.7916666666666666,CBLOF,0.7619047619047619,COPOD,0.7619047619047619,COPOD,0.6845238095238095,LOF,0.6845238095238095,LOF,1.0,PCC,1.0,PCC,0.6845238095238095,LOF,1.0,0.3117021276595744,0.7916666666666666,0.0,0.7619047619047619,0.8035714285714286,0.6845238095238095,1.0,,0.6428571428571429,0.9821428571428572,0.9702380952380952
